Date,Open,High,Low,Close,Adj Close,Volume
5/18/98,51.3857,54.4039,50.973701,53.646999,13.657976,7907923
5/19/98,54.039799,54.039799,52.899601,53.464901,13.611616,4189049
5/20/98,54.231499,54.231499,53.081699,53.532001,13.6287,1834519
5/21/98,53.464901,53.637402,51.184502,52.018101,13.243277,2157276
5/22/98,51.836102,52.113899,50.992901,51.903099,13.214,2015075
5/25/98,52.123501,52.985901,51.0695,51.2612,13.050578,1832693
5/26/98,51.165401,51.356998,49.824001,50.1306,12.762738,4097989
5/27/98,52.688801,53.637402,50.715,51.376202,13.079855,7799642
5/28/98,51.213299,51.548599,49.076599,49.287399,12.548067,8505166
5/29/98,49.076599,49.076599,46.5662,48.022598,12.226063,11235419
6/1/98,48.405899,49.0574,45.2248,45.694302,11.633302,13994112
6/2/98,45.129002,45.320599,43.327702,43.979198,11.196654,13152910
6/3/98,43.596001,43.596001,40.434101,41.947899,10.679506,16635130
6/4/98,42.158699,42.9636,41.0089,41.612598,10.59414,10498062
6/5/98,41.3922,41.3922,39.715401,40.0508,10.196525,12238651
6/8/98,40.577801,40.587399,37.042198,38.785999,9.874521,15062834
6/9/98,39.2747,40.184898,38.230301,39.533401,11.727853,8754343
6/10/98,39.475899,39.475899,37.205101,37.588299,11.150826,9621115
6/11/98,37.2817,37.904499,36.036098,37.588299,11.150826,8751995
6/12/98,37.923698,39.437599,37.904499,38.211102,11.335586,8028206
6/15/98,38.077,38.077,35.384602,35.566601,10.551075,10996156
6/16/98,35.403801,35.432499,33.746201,35.183399,10.437398,10393434
6/17/98,35.739101,38.680599,35.643299,38.345299,11.375395,12741963
6/18/98,38.594398,39.188499,36.898499,37.128399,11.014393,8383317
6/19/98,36.869701,36.869701,34.991699,35.202499,10.443062,6962093
6/22/98,34.790501,34.790501,31.6957,32.1077,9.524968,10529634
6/23/98,31.6957,33.3246,30.728001,32.7593,9.718272,11499468
6/24/98,32.768799,33.8228,32.577202,33.612,9.971229,6382853
6/25/98,34.062302,35.068401,33.1521,34.062302,10.104815,8786958
6/26/98,34.0144,34.0144,31.6574,32.117298,9.527817,11074171
6/29/98,31.992701,32.4622,30.5268,32.0215,9.499397,12114975
6/30/98,32.5676,33.1138,31.3508,31.667,9.394232,21923952
7/1/98,31.810699,32.193901,30.8717,31.4466,9.32885,5218373
7/2/98,31.044201,31.427401,30.143499,30.277599,8.982056,6164464
7/3/98,30.181801,30.181801,28.6679,28.9266,8.581274,5746994
7/6/98,29.032,30.3543,28.917101,30.0093,8.902465,5964601
7/7/98,30.5651,31.379499,30.277599,30.795,9.135546,8535171
7/8/98,31.504101,31.810699,30.5651,31.063299,9.21514,7894616
7/9/98,31.034599,33.544899,31.034599,33.544899,9.951324,10255408
7/10/98,35.451698,35.451698,33.2192,33.765301,10.016707,12559059
7/13/98,33.5354,34.483898,31.849001,32.308899,9.584658,6131589
7/14/98,32.385601,32.960499,31.810699,32.261002,9.570447,5495469
7/15/98,33.037102,33.727001,32.193901,32.318501,9.587503,5949989
7/16/98,32.596401,33.267101,32.146,33.123299,9.826255,3753837
7/17/98,33.247898,33.918598,32.1077,32.299301,9.581809,6207255
7/20/98,32.366402,32.4431,29.721901,29.721901,8.817205,6763795
7/21/98,28.552999,29.606899,27.345699,27.5469,8.171976,8838098
7/22/98,28.169701,28.3613,27.3265,27.8918,8.274292,6960266
7/23/98,27.7864,27.8822,26.109699,26.282101,7.796765,7292677
7/24/98,26.0618,26.0618,24.1838,24.193399,7.177137,10790030
7/27/98,23.1106,24.0784,22.3825,22.5453,6.688216,8547435
7/28/98,22.325001,24.3563,22.094999,24.3563,7.225464,13254407
7/29/98,24.8353,25.3911,23.302299,24.9503,7.401678,15520486
7/30/98,24.998199,25.6593,24.586201,25.0749,7.43864,6483307
7/31/98,25.438999,25.678499,24.7395,25.2665,7.49548,5634278
8/3/98,25.1611,25.1611,24.1646,24.6341,7.307874,5205066
8/4/98,24.5287,25.3144,24.5287,25.036501,7.427248,5194108
8/5/98,24.912001,27.039101,24.432899,26.6367,7.901959,7771201
8/6/98,27.2115,28.121799,26.5504,26.991199,8.007126,11629928
8/7/98,27.019899,28.409201,26.7325,27.8822,8.271445,10799424
8/10/98,27.7864,27.7864,25.6593,25.688101,7.620551,12999490
8/11/98,25.3048,26.0138,24.8641,25.0749,7.43864,7860697
8/12/98,24.0592,25.6593,24.0592,25.323999,7.512538,5417715
8/13/98,24.9599,26.607901,24.9599,26.1001,7.742773,9919345
8/14/98,25.8701,26.4259,25.688101,25.7743,7.646123,4512327
8/17/98,26.1576,27.067801,25.3048,25.4198,7.540959,8096306
8/18/98,25.3911,25.678499,24.6341,25.151501,7.461365,5557828
8/19/98,25.7647,27.0966,25.7647,26.6175,7.896264,10097552
8/20/98,27.0007,27.8822,26.5408,27.681,8.211757,9364893
8/21/98,27.3074,27.9781,26.6654,26.8953,7.978676,8839142
8/24/98,26.809099,27.0007,25.851,26.33,7.810975,5311521
8/25/98,26.349199,26.6175,25.889299,26.4163,7.836576,5851623
8/26/98,null,null,null,null,null,null
8/27/98,26.7325,26.924101,25.9468,26.1001,7.742773,3869424
8/28/98,25.908501,25.908501,24.452101,24.6245,7.305026,6627595
8/31/98,24.6245,25.1994,24.1646,24.681999,7.322086,3875164
9/1/98,24.4617,24.4617,23.9538,24.126301,7.157233,3728528
9/2/98,24.9216,25.8701,24.5287,24.653299,7.31357,1694667
9/3/98,24.7012,25.2952,24.5287,24.8449,7.370409,2937161
9/4/98,25.0749,25.7743,24.8162,25.688101,7.620551,4365430
9/7/98,26.023399,27.0007,25.8701,26.5888,7.887749,5518430
9/8/98,26.368401,27.7864,26.2726,27.633101,8.197548,6182207
9/9/98,28.169701,29.511101,27.134899,27.374399,8.120801,7867741
9/10/98,27.144501,27.776899,26.924101,27.3074,8.100927,3777320
9/11/98,27.249901,27.249901,26.0618,27.0487,8.024182,4150433
9/14/98,27.384001,27.9781,27.3169,27.8727,8.268628,3699305
9/15/98,27.9781,28.169701,27.460699,27.7481,8.231664,4219838
9/16/98,28.342199,29.482401,27.738501,28.5625,8.473261,12616200
9/17/98,28.4571,29.396099,28.4571,28.7159,8.518768,7593255
9/18/98,28.514601,28.696699,28.0068,28.514601,8.459049,4640178
9/21/98,28.706301,29.0991,27.9781,28.0835,8.331161,3607722
9/22/98,27.930201,28.2463,27.5373,27.805599,8.248723,4788640
9/23/98,28.131399,28.936199,28.131399,28.409201,8.427784,3938567
9/24/98,28.7446,29.6548,28.6584,29.166201,8.652351,8421672
9/25/98,29.3195,29.367399,28.4571,28.6488,8.498861,4952497
9/28/98,28.6488,28.830799,28.169701,28.2176,8.370944,2570832
9/29/98,28.169701,28.438,26.924101,27.259501,8.086719,4368039
9/30/98,27.3074,27.4032,26.387501,26.6367,7.901959,3872294
10/1/98,null,null,null,null,null,null
10/2/98,null,null,null,null,null,null
10/5/98,26.253401,26.253401,24.662901,24.806601,7.359048,4183831
10/6/98,24.8353,25.563499,23.982599,25.0653,7.435792,4559032
10/7/98,25.4869,26.1576,25.209,25.7743,7.646123,4490410
10/8/98,25.966,26.0618,24.337099,24.5,7.268092,4760983
10/9/98,24.3563,24.8353,24.231701,24.4042,7.239673,2081870
10/12/98,24.7204,24.797001,22.8519,23.5418,6.983835,3749923
10/13/98,23.196899,23.9347,22.995701,23.350201,6.926998,4727324
10/14/98,23.570601,23.9538,22.2579,23.5035,6.972474,7220141
10/15/98,23.378901,23.378901,21.6255,21.6255,6.415353,10806729
10/16/98,21.6255,21.817101,19.900801,19.900801,5.903708,11403189
10/19/98,19.1726,19.2589,18.4349,18.875601,5.599576,7395740
10/20/98,18.971399,19.0481,17.4576,17.8887,5.306805,12318753
10/21/98,null,null,null,null,null,null
10/22/98,18.061199,19.326,17.9175,18.8181,5.582518,9625029
10/23/98,18.7894,19.833799,18.406099,19.4505,5.770124,17665237
10/26/98,19.642099,21.0123,19.642099,20.8111,6.173755,11531300
10/27/98,20.974001,22.4783,20.178699,21.999201,6.526214,21477781
10/28/98,21.750099,22.7465,20.9835,21.156,6.276073,18610024
10/29/98,21.0219,21.989599,20.5236,21.6926,6.435258,15478217
10/30/98,21.817101,22.305799,21.5201,21.654301,6.423896,11847534
11/2/98,21.9417,22.0375,21.318899,21.7213,6.443772,7288241
11/3/98,21.740499,21.750099,21.271,21.529699,6.386932,11662282
11/4/98,null,null,null,null,null,null
11/5/98,22.219601,23.2544,22.133301,23.2544,6.898577,21523442
11/6/98,23.5131,24.432899,23.244801,24.327499,7.216919,19756239
11/9/98,24.5287,25.812599,24.260401,25.563499,7.583586,23316214
11/10/98,25.678499,25.966,25.122801,25.716801,7.629064,15537706
11/11/98,26.042601,26.818701,25.7264,26.2246,7.779706,21700344
11/12/98,26.1576,26.952801,25.9851,26.7612,7.938894,18808844
11/13/98,26.6367,27.690599,26.368401,27.039101,8.021335,23362657
11/16/98,26.924101,27.3074,26.1672,26.473801,7.853633,20203715
11/17/98,26.6271,28.3613,26.6271,28.1122,8.339677,27452035
11/18/98,28.208,28.735001,27.738501,27.9781,8.299894,29177491
11/19/98,27.9685,28.150499,27.2307,27.240299,8.081022,17939463
11/20/98,27.2115,27.556499,26.368401,26.6558,7.907625,19784940
11/23/98,26.1576,26.1576,25.1803,25.1994,7.475574,11630971
11/24/98,25.2952,25.917999,24.6245,25.027,7.424432,30859633
11/25/98,null,null,null,null,null,null
11/26/98,24.9216,25.467699,23.024401,23.1394,6.864462,29823525
11/27/98,23.235201,23.455601,21.740499,22.133301,6.565997,42801098
11/30/98,21.9704,22.9669,21.7022,22.8999,6.793412,24938606
12/1/98,22.880699,23.4748,22.7561,23.206499,6.884365,25845820
12/2/98,23.4748,23.8867,22.660299,22.9669,6.813288,17220371
12/3/98,22.9382,23.1586,22.6507,22.9382,6.804774,8992562
12/4/98,22.8999,23.4939,22.7465,23.4939,6.969626,18458691
12/7/98,23.666401,25.247299,23.5035,24.9216,7.393163,24205685
12/8/98,24.8353,25.5252,24.337099,25.467699,7.555167,21043612
12/9/98,25.7743,26.1001,25.506001,25.5348,7.575074,14837923
12/10/98,25.889299,26.8283,25.8701,26.7516,7.936046,22460400
12/11/98,27.019899,27.460699,26.9049,27.3936,8.126498,22101115
12/14/98,27.4032,27.690599,26.6462,26.7708,7.941742,18896252
12/15/98,26.5408,26.703699,26.1672,26.502501,7.862148,17928504
12/16/98,26.4834,27.9781,26.0618,27.9589,8.294199,39017777
12/17/98,27.019899,27.729,25.783899,26.1192,7.748438,43104024
12/18/98,26.253401,27.2978,25.908501,27.0966,8.038392,31104375
12/21/98,27.8631,29.271601,27.3074,29.271601,8.68362,30181245
12/22/98,30.277599,30.641701,29.060801,29.8944,8.868377,29855879
12/23/98,30.6609,31.0058,30.086,30.153099,8.945123,28806725
12/24/98,30.1052,31.9832,30.1052,31.8682,9.453919,42020951
12/25/98,null,null,null,null,null,null
12/28/98,32.768799,33.612,32.433498,32.989201,9.786472,30783967
12/29/98,32.577202,33.401199,32.222698,33.295799,9.877427,24023825
12/30/98,34.2061,34.2061,31.6478,32.328098,9.590352,38591958
12/31/98,31.839399,32.557999,30.7855,31.3508,9.300429,43068017
1/1/99,31.599899,32.155602,31.053699,31.839399,9.445376,18835718
1/4/99,32.0215,32.663399,31.5616,31.6765,9.397051,18245781
1/5/99,31.714899,34.215599,31.283701,34.215599,10.150291,38938719
1/6/99,34.637199,35.317501,33.870701,35.221699,10.448759,40059886
1/7/99,35.2696,36.850601,35.1642,36.6973,10.886507,35983032
1/8/99,37.6362,39.638802,37.6171,39.638802,11.759122,35565562
1/11/99,42.1492,42.810299,41.775501,42.810299,12.699968,19857215
1/12/99,41.775501,42.628201,39.648399,41.0089,12.165573,33622762
1/13/99,41.382599,41.3922,39.092602,39.811298,11.810293,25379037
1/14/99,38.0578,43.0019,37.866199,43.0019,12.756807,69784784
1/15/99,44.458302,44.458302,40.644901,40.817299,12.108731,48804314
1/18/99,41.028099,41.2006,39.6675,41.0569,12.179811,18413291
1/19/99,41.2006,42.158699,39.724998,40.577801,12.037683,28777763
1/20/99,null,null,null,null,null,null
1/21/99,41.2868,43.825901,40.434101,43.825901,13.001253,41750900
1/22/99,43.979198,44.649899,42.216202,42.542,12.620377,30818930
1/25/99,41.967098,42.8965,40.07,40.625702,12.051893,29507031
1/26/99,null,null,null,null,null,null
1/27/99,40.913101,42.542,39.7729,41.315601,12.256557,35507638
1/28/99,41.449699,41.775501,40.2616,40.434101,11.995053,15363935
1/29/99,40.319099,40.989799,39.533401,40.606499,12.046193,17321868
2/1/99,40.251999,40.357399,37.942902,37.942902,11.256021,21049352
2/2/99,38.000401,38.843498,37.368,37.799099,11.213361,21963872
2/3/99,38.326099,38.901001,36.726002,37.799099,11.213361,17718986
2/4/99,37.990799,38.306999,37.022999,37.1763,11.028605,12529836
2/5/99,37.109299,37.329601,35.854099,36.103199,10.710263,14166840
2/8/99,35.882801,36.869701,34.685101,34.800098,10.323688,15874031
2/9/99,35.068401,35.451698,33.976101,35.451698,10.51699,13816165
2/10/99,35.451698,38.2878,34.876801,38.153599,11.318527,28829686
2/11/99,38.383598,40.989799,38.383598,39.303398,11.659623,37688396
2/12/99,39.8592,40.434101,39.303398,39.8592,11.824504,14818093
2/15/99,40.347801,41.0089,38.192001,38.239899,11.344129,20336523
2/16/99,38.134499,39.475899,38.0387,39.475899,11.710795,16986066
2/17/99,39.619598,40.5299,38.153599,39.284302,11.653958,24349973
2/18/99,38.9585,40.223301,38.9202,38.996799,11.568667,12353194
2/19/99,39.437599,40.031601,38.7094,38.785999,11.506134,13653352
2/22/99,38.441101,39.0639,36.6973,36.793098,10.914926,11358050
2/23/99,36.793098,37.128399,35.8349,36.888901,10.943343,13496540
2/24/99,37.272099,37.348801,36.620602,36.841,10.929135,4473972
2/25/99,36.409801,37.1572,34.723499,35.739101,10.602249,9112845
2/26/99,36.007401,36.007401,34.359402,34.848,10.337898,8742341
3/1/99,34.7043,34.857601,33.372501,33.7845,10.022403,11579048
3/2/99,null,null,null,null,null,null
3/3/99,34.589298,36.4865,33.937801,35.662399,10.579494,17784999
3/4/99,35.643299,36.984699,34.800098,35.3559,10.48857,16068415
3/5/99,35.509201,36.333199,35.068401,35.1451,10.426035,8408365
3/8/99,35.547501,36.975101,33.631199,35.116299,10.417489,10609997
3/9/99,35.2505,35.633701,34.129398,34.320999,10.18156,9029351
3/10/99,35.451698,37.0709,35.030102,37.0709,10.997336,24834760
3/11/99,37.895,38.326099,35.470798,35.470798,10.522654,19798769
3/12/99,35.739101,36.409801,35.2696,35.739101,10.602249,7901922
3/15/99,35.8349,36.639801,35.394199,35.547501,10.545411,7477929
3/16/99,35.403801,35.643299,34.225201,34.397701,10.204312,12796756
3/17/99,35.068401,35.3367,33.5354,33.8228,10.033767,8378359
3/18/99,33.727001,34.091099,32.960499,33.516201,9.94281,7065677
3/19/99,33.5354,33.727001,32.768799,32.883801,9.755205,4860654
3/22/99,32.299301,33.247898,31.9065,32.098099,9.522121,4902140
3/23/99,32.0023,34.666,31.618999,34.666,10.283905,9629203
3/24/99,33.8228,35.605,32.970001,33.8036,10.028069,17919633
3/25/99,33.3437,34.4552,32.960499,32.960499,9.777956,7865915
3/26/99,33.286201,33.3246,31.618999,31.810699,9.436861,6348151
3/29/99,null,null,null,null,null,null
3/30/99,31.2549,31.7915,30.277599,30.8717,9.158301,10105902
3/31/99,32.7784,33.3437,32.193901,32.289799,9.578989,5323946
4/1/99,32.596401,32.749699,31.7628,31.9161,9.468129,3735828
4/2/99,null,null,null,null,null,null
4/5/99,30.7663,30.852501,29.367399,29.367399,8.71204,3638062
4/6/99,28.1793,28.936199,27.499001,28.3613,8.413572,4259116
4/7/99,28.600901,30.4501,28.5625,29.606899,8.783089,10643530
4/8/99,29.798599,30.162701,28.380501,28.7446,8.527283,3819265
4/9/99,28.7446,28.936199,27.019899,27.058201,8.026999,4014286
4/12/99,26.7612,27.594801,26.0809,27.499001,8.157767,3645242
4/13/99,26.7325,27.384001,26.6367,26.9433,7.992914,3479277
4/14/99,null,null,null,null,null,null
4/15/99,26.3971,27.1828,26.0618,27.1157,8.044058,3136931
4/16/99,27.2115,29.290701,27.2115,29.290701,8.689288,4454268
4/19/99,27.019899,29.0033,26.8475,28.1793,8.359581,3342718
4/20/99,28.0068,28.725401,27.2211,27.604401,8.189034,3120305
4/21/99,27.8822,28.265499,27.451099,27.633101,8.197548,3364390
4/22/99,27.6523,28.025999,26.445,26.7995,7.950255,3002266
4/23/99,26.598301,27.2115,26.464199,26.809099,7.953104,2087725
4/26/99,24.7395,26.253401,24.6724,24.6724,7.319236,3517888
4/27/99,null,null,null,null,null,null
4/28/99,24.6724,25.477301,24.1646,25.2952,7.503995,2229602
4/29/99,25.438999,26.7516,25.3431,26.7516,7.936046,3649506
4/30/99,27.3074,27.7864,27.019899,27.4128,8.132194,3364144
5/3/99,27.594801,27.7673,25.8701,25.8701,7.674543,2735226
5/4/99,25.8701,27.939699,25.8414,27.939699,8.288503,4129805
5/5/99,27.019899,28.687099,26.8475,26.924101,7.987218,6362345
5/6/99,27.2115,29.079901,26.924101,29.079901,8.626753,8222132
5/7/99,30.469299,31.4083,29.8944,31.063299,9.21514,10027991
5/10/99,30.852501,31.8969,30.1052,31.044201,9.209476,8294662
5/11/99,31.139999,32.740101,30.967501,31.427401,9.323154,7157735
5/12/99,32.385601,33.918598,30.7663,32.3377,9.593199,17801134
5/13/99,34.196499,34.924702,32.883801,34.924702,10.360652,15729623
5/14/99,35.643299,37.7225,34.646801,37.7225,11.190639,20238782
5/17/99,36.515202,39.284302,34.780899,36.783501,10.912077,16446747
5/18/99,36.409801,38.306999,36.0457,36.869701,10.93765,11000362
5/19/99,35.442101,38.0387,35.442101,37.0135,10.980309,13826111
5/20/99,37.1763,38.881901,36.218201,36.218201,10.744377,9095520
5/21/99,36.620602,36.620602,33.746201,34.301899,10.175893,6302287
5/24/99,33.918598,33.918598,32.874199,33.727001,10.005347,4771122
5/25/99,33.688702,36.218201,33.410801,35.1642,10.431701,9073055
5/26/99,35.547501,36.0266,33.305401,33.564098,9.957021,6530158
5/27/99,33.727001,34.857601,32.193901,32.193901,9.550542,6993309
5/28/99,31.8873,33.0084,30.277599,32.596401,9.669946,10266748
5/31/99,33.5354,35.212101,33.3437,35.212101,10.445909,13578437
6/1/99,34.876801,35.614601,33.755699,33.832401,10.036614,10542325
6/2/99,34.292301,35.403801,33.851601,35.202499,10.443062,6531937
6/3/99,35.633701,36.218201,34.895901,36.218201,10.744377,9852085
6/4/99,36.9081,39.035099,36.9081,38.326099,11.369699,20170354
6/7/99,38.4603,38.4986,37.252998,37.4734,11.116739,8900838
6/8/99,37.0326,39.428001,36.917599,39.188499,11.625536,11870917
6/9/99,39.610001,40.1754,37.760799,38.105701,11.304318,15331779
6/10/99,38.604,39.073502,36.448101,36.7356,10.897867,9424643
6/11/99,36.984699,36.984699,34.733101,34.982201,10.377711,10007561
6/14/99,33.3437,34.4935,32.7976,34.215599,10.150291,6513125
6/15/99,34.436001,36.199001,34.023998,34.531799,10.244096,19379776
6/16/99,34.876801,36.678101,33.3437,36.2757,10.761436,25389072
6/17/99,36.8218,37.751202,36.2565,37.233799,12.041492,23092283
6/18/99,37.339199,38.891399,37.272099,38.124901,12.329676,27894851
6/21/99,38.3932,40.376598,38.326099,39.897499,12.90294,21310349
6/22/99,40.807701,42.829399,40.0891,42.130001,13.624936,31403977
6/23/99,42.062901,42.484501,39.284302,39.495098,12.772806,23642310
6/24/99,39.1022,40.434101,38.345299,40.079498,12.961802,19122792
6/25/99,40.434101,41.756302,39.955002,40.184898,12.995884,24399251
6/28/99,40.568199,41.104801,39.897499,40.462799,13.085758,11505929
6/29/99,40.778999,41.3731,40.07,40.7598,13.181811,8086892
6/30/99,40.9515,40.9515,39.2938,39.456699,12.760385,17678314
7/1/99,39.581299,39.763401,38.077,38.479401,12.444324,29130316
7/2/99,38.795601,39.763401,38.421902,39.495098,12.772806,19597977
7/5/99,39.8592,42.426998,39.8592,41.967098,13.57225,32982770
7/6/99,42.254601,42.580299,40.922699,41.545502,13.435905,25083551
7/7/99,42.244999,43.596001,41.564701,42.599499,13.776773,27219865
7/8/99,42.953999,46.010502,42.953999,46.010502,14.879896,38071905
7/9/99,47.275299,49.699402,47.275299,49.699402,16.072895,28524223
7/12/99,53.2733,53.675701,53.2733,53.675701,17.358837,3206701
7/13/99,57.9683,57.977798,55.7645,57.700001,18.660307,27311077
7/14/99,56.511902,56.511902,53.091301,53.369099,17.259684,18468841
7/15/99,53.675701,56.109402,52.401402,53.579899,17.327856,31705735
7/16/99,53.905701,55.362099,51.9702,54.375198,17.585062,17319468
7/19/99,54.902199,56.416,52.8134,53.3787,17.262789,10890395
7/20/99,52.947498,54.0303,49.8815,50.580898,16.357979,15690626
7/21/99,49.824001,53.637402,47.9268,52.2864,16.90954,15840482
7/22/99,52.219299,53.560699,51.941502,52.382198,16.940519,10707945
7/23/99,52.679199,53.129601,51.165401,51.443199,16.636845,9773731
7/26/99,50.849201,50.849201,49.2682,49.8815,16.131788,8741532
7/27/99,49.632301,50.9258,49.114899,49.641899,16.0543,10100782
7/28/99,49.2491,50.111401,47.648899,48.166401,15.577123,11451418
7/29/99,48.654999,48.654999,45.828499,46.317101,14.979054,10746937
7/30/99,46.0392,47.505199,45.339802,46.719501,15.109189,14304600
8/2/99,46.5662,46.5662,43.998402,44.247501,14.309737,7453512
8/3/99,44.535,45.2057,43.615101,44.458302,14.377913,11384716
8/4/99,46.163799,48.022598,45.301498,47.878899,15.484143,19840761
8/5/99,48.003502,49.1437,46.010502,48.424999,15.66075,19038734
8/6/99,49.191601,50.7342,47.936401,49.709,16.075998,18723048
8/9/99,50.207199,53.685299,49.824001,53.5033,17.303087,29545318
8/10/99,53.321201,53.321201,50.063499,50.6576,16.382782,21420473
8/11/99,48.674198,52.305599,48.4921,50.858799,16.447849,19560248
8/12/99,50.600101,51.356998,49.440701,49.651501,16.057402,6402636
8/13/99,49.632301,50.015598,47.524399,47.754299,15.443848,7360495
8/16/99,48.482498,51.107899,48.1376,50.561699,16.351767,15024605
8/17/99,50.6576,53.646999,49.507801,53.091301,17.169844,22277230
8/18/99,53.637402,57.345501,53.464901,56.952599,18.418598,27055288
8/19/99,56.138199,56.138199,52.526001,52.717602,17.04899,14263359
8/20/99,52.679199,54.9692,49.2682,54.078201,17.489012,15078484
8/23/99,54.8064,58.409,54.8064,58.409,18.889599,21692736
8/24/99,58.6581,60.363602,57.508301,59.300098,19.177784,17273598
8/25/99,60.842701,61.302601,54.557201,57.5658,18.616907,14827027
8/26/99,58.4473,60.919399,57.747898,59.2043,19.146801,16187707
8/27/99,60.363602,60.699001,58.677299,60.095402,19.434986,12119740
8/30/99,59.7887,62.165001,58.112,60.746899,19.645683,23313281
8/31/99,60.363602,61.2164,59.118,59.5588,19.261448,11737374
9/1/99,61.226002,61.226002,56.990898,57.9203,18.731554,16012599
9/2/99,56.914299,59.213902,56.761002,57.834099,18.703676,22436370
9/3/99,58.064098,58.773102,56.636398,56.875999,18.393822,13682867
9/6/99,57.680801,58.639,57.038799,57.872398,18.716064,13353802
9/7/99,58.437801,60.219898,57.690399,58.274899,18.846233,15856967
9/8/99,58.830601,59.750401,57.517899,58.677299,18.976368,10887478
9/9/99,58.9743,59.022202,57.259201,57.728699,18.669592,7169654
9/10/99,58.437801,59.5588,57.891602,58.677299,18.976368,18458018
9/13/99,null,null,null,null,null,null
9/14/99,58.926399,59.884602,57.700001,58.227001,18.83074,14305883
9/15/99,59.022202,59.5779,57.7766,58.140701,18.80283,9119118
9/16/99,57.891602,58.2174,54.662601,55.0555,17.805073,16343355
9/17/99,54.7201,56.339401,53.896099,55.917801,18.083941,11301311
9/20/99,55.7645,56.128601,53.005001,53.282902,17.231808,8993637
9/21/99,53.3116,53.742802,51.740299,52.008499,16.819664,10361456
9/22/99,52.880501,54.174,51.836102,52.6026,17.011795,9543032
9/23/99,52.554699,52.880501,50.791698,51.356998,16.608967,9313001
9/24/99,51.4049,55.381199,51.184502,53.646999,17.349558,15499038
9/27/99,52.698399,54.039799,50.3988,50.810799,16.432323,7880119
9/28/99,50.782101,52.3918,49.440701,51.3857,16.61825,10011199
9/29/99,51.7211,53.646999,51.270802,51.9319,16.794889,6042918
9/30/99,52.315201,53.464901,51.778599,52.2481,16.897152,8562145
10/1/99,52.0756,52.506802,50.600101,51.060001,16.512917,6607635
10/4/99,51.356998,51.452801,49.344898,49.680199,16.06669,6071243
10/5/99,49.824001,50.935398,49.2491,50.3988,16.299082,7627060
10/6/99,49.2491,51.165401,48.501701,48.942501,15.828112,11262893
10/7/99,49.2491,51.740299,49.2491,51.002499,16.49432,7349870
10/8/99,51.7211,53.369099,50.973701,52.775101,17.067585,8245327
10/11/99,52.976299,54.9884,52.430099,53.445801,17.284491,12799000
10/12/99,53.618198,54.0303,52.506802,53.158298,17.191513,6513109
10/13/99,52.123501,55.0746,52.123501,53.637402,17.346457,5786576
10/14/99,54.4039,57.929901,54.4039,55.774101,18.037464,10154693
10/15/99,55.9561,56.1478,51.9319,52.5355,16.990097,4270445
10/18/99,52.660099,53.656601,51.462399,52.1427,16.863066,6253432
10/19/99,null,null,null,null,null,null
10/20/99,53.2733,54.940498,53.2733,54.221901,17.535482,5226076
10/21/99,54.6147,56.530998,53.704498,54.1548,17.513783,9090307
10/22/99,53.656601,54.8064,50.782101,53.8578,17.41773,7562148
10/25/99,54.854301,57.680801,54.643501,56.530998,18.282249,15772074
10/26/99,56.176498,57.010101,53.8769,54.432701,17.603655,6901841
10/27/99,55.7453,55.9561,50.6096,51.213299,16.562494,15054589
10/28/99,50.791698,51.548599,49.0574,49.613201,16.045021,7104961
10/29/99,49.440701,49.824001,45.847599,46.25,14.957353,9664485
11/1/99,45.991299,46.278801,42.551601,42.551601,13.761281,5284391
11/2/99,41.507198,44.055901,39.150101,43.413898,14.04015,12590114
11/3/99,43.8834,44.075001,40.146599,41.9384,13.562973,8408594
11/4/99,41.9767,43.691799,41.3922,42.8773,13.866612,5429905
11/5/99,42.542,45.406898,42.542,44.774502,14.480174,10562922
11/8/99,null,null,null,null,null,null
11/9/99,44.266701,45.2248,42.733601,44.716999,14.461576,5810471
11/10/99,45.033199,45.885899,44.458302,45.243999,14.632011,3286062
11/11/99,45.2248,45.8764,43.9888,44.477501,14.384122,4364647
11/12/99,44.075001,44.439098,43.136101,44.046299,14.244671,3342639
11/15/99,44.5541,45.167301,43.3181,43.548,14.083518,4287024
11/16/99,43.308498,44.170799,42.062901,43.145599,13.953382,6260623
11/17/99,43.8834,44.937401,43.136101,43.2127,13.975083,6764796
11/18/99,43.164799,43.500099,41.880901,43.250999,13.987468,3244002
11/19/99,43.480999,44.266701,43.116901,43.260601,13.990573,3820658
11/22/99,43.2127,43.308498,42.407799,42.695301,13.807752,3224057
11/23/99,null,null,null,null,null,null
11/24/99,43.548,46.115898,43.059399,45.972198,14.86751,11102867
11/25/99,46.489601,47.0261,45.0811,45.512299,14.71878,9221012
11/26/99,45.512299,45.8955,44.362499,44.573299,14.415104,3390836
11/29/99,44.649899,44.649899,43.078602,43.557598,14.086623,3673051
11/30/99,43.222301,43.6726,41.583801,41.8713,13.54127,6691520
12/1/99,42.542,43.596001,42.158699,42.733601,13.820141,4298734
12/2/99,43.116901,45.320599,42.925301,44.257099,14.312846,6174197
12/3/99,44.822399,45.033199,43.040199,43.375599,14.027766,4866446
12/6/99,44.055901,44.400799,43.116901,43.854698,14.182706,2859929
12/7/99,44.0942,44.8032,43.557598,43.816299,14.170288,4176452
12/8/99,44.649899,45.186501,42.7528,43.203098,13.971976,5758037
12/9/99,43.452202,43.576801,41.900002,42.264099,13.668304,3530480
